candidate,h,date,obs_index,block,block_complete,kept,drop_reason,placebo_score_date,n_pairs_genuine,n_pairs_placebo,ic_genuine,ic_placebo
quality_gp,20,2023-07-26,228,57,True,True,,2023-05-26,68,68,0.12596862236133907,0.05050196587395503
quality_gp,20,2023-08-02,229,57,True,True,,2023-06-05,68,68,0.1270756193457266,0.12127342825514371
quality_gp,20,2023-08-09,230,57,True,True,,2023-06-12,68,68,0.30369889682024653,0.28396381265030346
quality_gp,20,2023-08-16,231,57,True,True,,2023-06-20,68,68,0.1077604305836546,0.10474481810894377
quality_gp,20,2023-08-23,232,58,True,True,,2023-06-27,68,68,-0.048020765736534715,-0.012520517616520975
quality_gp,20,2023-08-30,233,58,True,True,,2023-07-05,68,68,0.025918998358590677,0.01603237011871588
quality_gp,20,2023-09-07,234,58,True,True,,2023-07-12,68,68,-0.0225980074054281,0.0012596862236133907
quality_gp,20,2023-09-14,235,58,True,True,,2023-07-19,68,68,0.06775584990647783,0.10554643661487956
quality_gp,20,2023-09-21,236,59,True,True,,2023-07-26,68,68,0.2567087834484864,0.2934305454823071
quality_gp,20,2023-09-28,237,59,True,True,,2023-08-02,68,68,0.20025193724472268,0.18215826239645758
quality_gp,20,2023-10-05,238,59,True,True,,2023-08-09,68,68,0.11680726800778714,0.12360193915333817
quality_gp,20,2023-10-12,239,59,True,True,,2023-08-16,68,68,0.1754399358705195,0.15914035958315836
quality_gp,20,2023-10-19,240,60,True,True,,2023-08-23,68,68,0.038057792877046984,0.045539565599114394
quality_gp,20,2023-10-26,241,60,True,True,,2023-08-30,68,68,0.03737069130053059,0.03107226018246364
quality_gp,20,2023-11-02,242,60,True,True,,2023-09-07,68,68,0.015230751612780086,0.00729091117303508
quality_gp,20,2023-11-09,243,60,True,True,,2023-09-14,68,68,-0.11917395121578805,-0.10768408596404166
quality_gp,20,2023-11-16,244,61,True,True,,2023-09-21,68,68,-0.13814558918960185,-0.13188533038134134
quality_gp,20,2023-11-24,245,61,True,True,,2023-09-28,68,68,-0.2519754170324846,-0.24785280757338624
quality_gp,20,2023-12-01,246,61,True,True,,2023-10-05,69,68,-0.31377420533430767,-0.3148452112837347
quality_gp,20,2023-12-08,247,61,True,True,,2023-10-12,69,68,-0.05988308366824992,-0.10653891666984767
quality_gp,20,2023-12-15,248,62,True,True,,2023-10-19,69,68,0.09897698209718671,0.06886284689086536
quality_gp,20,2023-12-22,249,62,True,True,,2023-10-26,69,68,0.1947753014249178,0.15242203305722027
quality_gp,20,2024-01-02,250,62,True,True,,2023-11-02,69,68,0.26558275484106686,0.20513799289995036
quality_gp,20,2024-01-09,251,62,True,True,,2023-11-09,68,68,0.21933809214795583,0.19757987555827
quality_gp,20,2024-01-17,252,63,True,True,,2023-11-16,68,68,0.19292285376188112,0.17246249570561514
quality_gp,20,2024-01-24,253,63,True,True,,2023-11-24,68,68,0.19288468145207463,0.20109172806046494
quality_gp,20,2024-01-31,254,63,True,True,,2023-12-01,68,69,0.07787151200519143,0.12349287541103399
quality_gp,20,2024-02-07,255,63,True,True,,2023-12-08,68,69,-0.13894720769553764,-0.10792838874680306
quality_gp,20,2024-02-14,256,64,True,True,,2023-12-15,68,69,-0.08833072489216322,-0.062221410303251734
quality_gp,20,2024-02-22,257,64,True,True,,2023-12-22,68,69,-0.04072985456349963,-0.040664961636828645
quality_gp,20,2024-02-29,258,64,True,True,,2024-01-02,68,69,-0.12470893613772567,-0.16116185604676653
quality_gp,20,2024-03-07,259,64,True,True,,2024-01-09,68,68,-0.11512768637630261,-0.12016643127075617
quality_gp,20,2024-03-14,260,65,True,True,,2024-01-17,68,68,-0.19196854601671945,-0.2007481772722067
quality_gp,20,2024-03-21,261,65,True,True,,2024-01-24,68,68,-0.091995266633584,-0.08115433064854753
quality_gp,20,2024-03-28,262,65,True,True,,2024-01-31,68,68,-0.08027636752299881,-0.06401496354544413
quality_gp,20,2024-04-05,263,65,True,True,,2024-02-07,68,68,0.03240829102568996,0.036950795892659455
quality_gp,20,2024-04-12,264,66,True,True,,2024-02-14,68,68,-0.10218727335191052,-0.1133335878153987
quality_gp,20,2024-04-19,265,66,True,True,,2024-02-22,68,68,-0.1922739244951712,-0.22117036301866624
quality_gp,20,2024-04-26,266,66,True,True,,2024-02-29,68,68,-0.23227850517234794,-0.23976027789441537
quality_gp,20,2024-05-03,267,66,True,True,,2024-03-07,68,68,-0.21242890407298545,-0.21601710119479328
quality_gp,20,2024-05-10,268,67,True,True,,2024-03-14,68,68,-0.16551513532083825,-0.15032255601786462
quality_gp,20,2024-05-17,269,67,True,True,,2024-03-21,68,68,0.0661907852044127,0.0761919303737069
quality_gp,20,2024-05-24,270,67,True,True,,2024-03-28,68,68,0.18483032408291022,0.19353361071878458
quality_gp,20,2024-06-03,271,67,True,True,,2024-04-05,69,68,0.19788089148702961,0.19177768446768712
quality_gp,20,2024-06-10,272,68,True,True,,2024-04-12,69,68,0.09002557544757035,0.10566095354429897
quality_gp,20,2024-06-17,273,68,True,True,,2024-04-19,69,68,-0.04099378881987578,-0.04741000877963125
quality_gp,20,2024-06-25,274,68,True,True,,2024-04-26,69,68,-0.15096821337230548,-0.14551284498224987
quality_gp,20,2024-07-02,275,68,True,True,,2024-05-03,69,68,-0.13617099013518452,-0.14543650036263694
quality_gp,20,2024-07-10,276,69,True,True,,2024-05-10,69,68,0.15516989404457435,0.13222888116959955
quality_gp,20,2024-07-17,277,69,True,True,,2024-05-17,69,68,0.23657289002557547,0.18593732106729777
quality_gp,20,2024-07-24,278,69,True,True,,2024-05-24,69,68,0.12933869199853856,0.0994770393556514
quality_gp,20,2024-07-31,279,69,True,True,,2024-06-03,69,69,0.18059919620021922,0.19773474607234204
quality_gp,20,2024-08-07,280,70,True,True,,2024-06-10,69,69,-0.0016806722689075636,0.01483375959079284
quality_gp,20,2024-08-14,281,70,True,True,,2024-06-17,69,69,-0.020021921812203147,0.006941907197661674
quality_gp,20,2024-08-21,282,70,True,True,,2024-06-25,69,69,-0.0896602119108513,-0.07639751552795032
quality_gp,20,2024-08-28,283,70,True,True,,2024-07-02,69,69,-0.2572890025575448,-0.265911582024114
quality_gp,20,2024-09-05,284,71,True,True,,2024-07-10,70,69,-0.2085731781996326,-0.20781877968578738
quality_gp,20,2024-09-12,285,71,True,True,,2024-07-17,70,69,-0.09425247134983815,-0.07588600657654367
quality_gp,20,2024-09-19,286,71,True,True,,2024-07-24,70,69,-0.12098679030705976,-0.12707343807088056
quality_gp,20,2024-09-26,287,71,True,True,,2024-07-31,70,69,0.0817601259732307,0.07778589696748266
quality_gp,20,2024-10-03,288,72,True,True,,2024-08-07,70,69,0.02423235062549208,0.0028498355864084762
quality_gp,20,2024-10-10,289,72,True,True,,2024-08-14,70,69,-0.1696614469425247,-0.20040189989039095
quality_gp,20,2024-10-17,290,72,True,True,,2024-08-21,70,69,0.12525588312483596,0.10263061746437704
quality_gp,20,2024-10-24,291,72,True,True,,2024-08-28,70,69,0.08277491033155454,0.061161856046766536
quality_gp,20,2024-10-31,292,73,True,True,,2024-09-05,70,70,0.04414311958708775,0.03172075933864053
quality_gp,20,2024-11-07,293,73,True,True,,2024-09-12,70,70,0.19230163590237076,0.17617006386142944
quality_gp,20,2024-11-14,294,73,True,True,,2024-09-19,70,70,-0.030845945236637213,-0.04550782958621293
quality_gp,20,2024-11-21,295,73,True,True,,2024-09-26,70,70,0.09974630391041904,0.09243285801767123
quality_gp,20,2024-11-29,296,74,True,True,,2024-10-03,70,70,0.11559793543871928,0.15045052926253172
quality_gp,20,2024-12-06,297,74,True,True,,2024-10-10,70,70,-0.19856530487271454,-0.19261656897909193
quality_gp,20,2024-12-13,298,74,True,True,,2024-10-17,70,70,-0.08249496981891347,-0.0813402152042691
quality_gp,20,2024-12-20,299,74,True,True,,2024-10-24,70,70,-0.2817426296911906,-0.2893010235324993
quality_gp,20,2024-12-30,300,75,True,True,,2024-10-31,70,70,0.17599510104102878,0.18341352462601695
quality_gp,20,2025-01-07,301,75,True,True,,2024-11-07,69,70,0.24000730727073438,0.24129122561455693
quality_gp,20,2025-01-15,302,75,True,True,,2024-11-14,69,70,0.2071611253196931,0.18960720846820048
quality_gp,20,2025-01-23,303,75,True,True,,2024-11-21,69,70,0.17128242601388383,0.13078470824949698
quality_gp,20,2025-01-30,304,76,True,True,,2024-11-29,69,70,0.09163317500913411,0.07003761700638614
quality_gp,20,2025-02-06,305,76,True,True,,2024-12-06,69,70,0.058165875045670445,0.021153004986440377
quality_gp,20,2025-02-13,306,76,True,True,,2024-12-13,69,70,-0.07161125319693096,-0.10803954159741054
quality_gp,20,2025-02-21,307,76,True,True,,2024-12-20,69,70,0.03788819875776398,-0.0012422360248447203
quality_gp,20,2025-02-28,308,77,True,True,,2024-12-30,69,70,0.017537449762513705,-0.006246172688303735
quality_gp,20,2025-03-07,309,77,True,True,,2025-01-07,69,69,0.1563025210084034,0.16631348191450493
quality_gp,20,2025-03-14,310,77,True,True,,2025-01-15,69,69,0.2854219948849105,0.30694190719766173
quality_gp,20,2025-03-21,311,77,True,True,,2025-01-23,69,69,0.2701497990500548,0.28458165875045677
quality_gp,20,2025-03-28,312,78,True,True,,2025-01-30,69,69,0.07654366094263793,0.11015710632078919
quality_gp,20,2025-04-04,313,78,True,True,,2025-02-06,69,69,-0.30840336134453783,-0.29188892948483747
quality_gp,20,2025-04-11,314,78,True,True,,2025-02-13,69,69,-0.40613810741687983,-0.4001096090610157
quality_gp,20,2025-04-21,315,78,True,True,,2025-02-21,69,69,-0.3850200949945196,-0.36247716477895514
quality_gp,20,2025-04-28,316,79,True,True,,2025-02-28,69,69,-0.38783339422725616,-0.3814760686883449
quality_gp,20,2025-05-05,317,79,True,True,,2025-03-07,69,69,-0.36474241870661317,-0.35988308366824995
quality_gp,20,2025-05-12,318,79,True,True,,2025-03-14,69,69,-0.3148337595907929,-0.3109609061015711
quality_gp,20,2025-05-19,319,79,True,True,,2025-03-21,69,69,-0.31015710632078924,-0.30621118012422366
quality_gp,20,2025-05-27,320,80,True,True,,2025-03-28,69,69,-0.3251370113262697,-0.33266350018268187
quality_gp,20,2025-06-03,321,80,True,True,,2025-04-04,69,69,-0.34735111435878707,-0.3635001826817684
quality_gp,20,2025-06-10,322,80,True,True,,2025-04-11,69,69,-0.4212641578370479,-0.4478260869565218
quality_gp,20,2025-06-17,323,80,True,True,,2025-04-21,69,69,-0.37541103397880893,-0.4030690537084399
quality_gp,20,2025-06-25,324,81,True,True,,2025-04-28,69,69,-0.08056265984654733,-0.09240043843624407
quality_gp,20,2025-07-02,325,81,True,True,,2025-05-05,69,69,-0.13975155279503107,-0.16138107416879796
quality_gp,20,2025-07-10,326,81,True,True,,2025-05-12,69,69,-0.022725611983924008,-0.06678845451223969
quality_gp,20,2025-07-17,327,81,True,True,,2025-05-19,69,69,0.07994154183412498,0.03237120935330655
quality_gp,20,2025-07-24,328,82,True,True,,2025-05-27,69,69,-0.04735111435878699,-0.05279503105590063
quality_gp,20,2025-07-31,329,82,True,True,,2025-06-03,69,69,-0.020241139934234566,-0.010960906101571065
quality_gp,20,2025-08-07,330,82,True,True,,2025-06-10,69,69,0.04208987943003289,0.05279503105590063
quality_gp,20,2025-08-14,331,82,True,True,,2025-06-17,69,69,0.04249177932042382,0.04187066130800147
quality_gp,20,2025-08-21,332,83,True,True,,2025-06-25,69,69,-0.008111070515162588,-0.02203142126415784
quality_gp,20,2025-08-28,333,83,True,True,,2025-07-02,69,69,-0.02221410303251736,-0.03565948118377786
quality_gp,20,2025-09-05,334,83,True,True,,2025-07-10,69,69,-0.1576909024479357,-0.16817683595177202
quality_gp,20,2025-09-12,335,83,True,True,,2025-07-17,69,69,-0.1298867373036171,-0.1453416149068323
quality_gp,20,2025-09-19,336,84,True,True,,2025-07-24,69,69,-0.20540738034344172,-0.2523931311655097
quality_gp,20,2025-09-26,337,84,True,True,,2025-07-31,69,69,-0.12283522104493971,-0.14128607964925102
quality_gp,20,2025-10-03,338,84,True,True,,2025-08-07,69,69,-0.16609426379247355,-0.12524662038728537
quality_gp,20,2025-10-10,339,84,True,True,,2025-08-14,69,69,-0.002959444647424187,0.017866276945560835
quality_gp,20,2025-10-17,340,85,True,True,,2025-08-21,69,69,0.10580928023383268,0.12374862988673732
quality_gp,20,2025-10-24,341,85,True,True,,2025-08-28,69,69,0.16222141030325177,0.1410303251735477
quality_gp,20,2025-10-31,342,85,True,True,,2025-09-05,69,69,0.0844355133357691,0.0906101571063208
quality_gp,20,2025-11-07,343,85,True,True,,2025-09-12,69,69,-0.04928754110339789,-0.06043112897332847
quality_gp,20,2025-11-14,344,86,True,True,,2025-09-19,69,69,-0.005882352941176471,-0.014541468761417611
quality_gp,20,2025-11-21,345,86,True,True,,2025-09-26,69,69,-0.2091340884179759,-0.2219218122031422
quality_gp,20,2025-12-01,346,86,True,True,,2025-10-03,69,69,-0.01421264157837048,-0.037120935330654005
quality_gp,20,2025-12-08,347,86,True,True,,2025-10-10,69,69,-0.020789185239313116,-0.04552429667519182
quality_gp,20,2025-12-15,348,87,True,True,,2025-10-17,69,69,-0.2604311289733285,-0.2776397515527951
quality_gp,20,2025-12-22,349,87,True,True,,2025-10-24,69,69,-0.2662769455608331,-0.28165875045670447
quality_gp,20,2025-12-30,350,87,True,True,,2025-10-31,69,69,-0.2952868103763245,-0.31713554987212283
quality_gp,20,2026-01-07,351,87,True,True,,2025-11-07,69,69,-0.1894409937888199,-0.22791377420533432
quality_gp,20,2026-01-14,352,88,True,True,,2025-11-14,69,69,-0.1637924735111436,-0.19338691998538549
quality_gp,20,2026-01-22,353,88,True,True,,2025-11-21,69,69,-0.12042382170259411,-0.14358786993058095
quality_gp,20,2026-01-29,354,88,True,True,,2025-12-01,69,69,-0.150383631713555,-0.1504201680672269
quality_gp,20,2026-02-05,355,88,True,True,,2025-12-08,69,69,-0.12119108512970407,-0.0938253562294483
quality_gp,20,2026-02-12,356,89,False,True,,2025-12-15,69,69,-0.07888198757763976,-0.08597004018998905
quality_gp,20,2026-02-20,357,89,False,True,,2025-12-22,69,69,0.09459261965655828,0.08253562294483012
quality_gp,20,2026-02-27,358,89,False,True,,2025-12-30,69,69,0.01896236755571794,0.04161490683229814
quality_gp,60,2019-01-14,0,0,True,True,,2018-07-23,83,83,0.09180974770160782,0.23130850929851812
quality_gp,60,2019-01-22,1,0,True,True,,2018-07-30,83,83,0.1331178372024684,0.19961378615507325
quality_gp,60,2019-01-29,2,0,True,True,,2018-08-06,83,83,0.21818983250073462,0.28787624365056036
quality_gp,60,2019-02-05,3,0,True,True,,2018-08-13,83,83,0.21474749170899624,0.22499055455270556
quality_gp,60,2019-02-12,4,0,True,True,,2018-08-20,83,83,0.13937282229965156,0.11330338776709625
quality_gp,60,2019-02-20,5,0,True,True,,2018-08-27,83,83,0.12297972377314133,0.12230804752109481
quality_gp,60,2019-02-27,6,0,True,True,,2018-09-04,83,84,0.12140548255740734,0.11041814316087882
quality_gp,60,2019-03-06,7,0,True,True,,2018-09-11,83,84,0.10331220351790436,0.0917485066315683
quality_gp,60,2019-03-13,8,0,True,True,,2018-09-18,83,84,0.07619327484152638,0.03243899969626405
quality_gp,60,2019-03-20,9,0,True,True,,2018-09-25,83,84,0.039523949456362034,0.03812898653437278
quality_gp,60,2019-03-27,10,0,True,True,,2018-10-02,83,83,-0.03408756979136056,-0.03572478065572394
quality_gp,60,2019-04-03,11,0,True,True,,2018-10-09,83,83,-0.1493010369002141,-0.1224129969354771
quality_gp,60,2019-04-10,12,1,True,True,,2018-10-16,83,83,-0.056903572478065566,-0.04086730196045506
quality_gp,60,2019-04-17,13,1,True,True,,2018-10-23,83,83,0.00361025985475001,-0.008144074556063976
quality_gp,60,2019-04-25,14,1,True,True,,2018-10-30,84,83,0.018548142148425636,-0.05094244574115276
quality_gp,60,2019-05-02,15,1,True,True,,2018-11-06,84,83,0.07131720157942696,0.003400361025985475
quality_gp,60,2019-05-09,16,1,True,True,,2018-11-13,84,83,0.10845398400323986,0.04013265605977918
quality_gp,60,2019-05-16,17,1,True,True,,2018-11-20,84,83,-0.011319226485775033,-0.011901263590949162
quality_gp,60,2019-05-23,18,1,True,True,,2018-11-28,84,83,-0.06313657993317809,-0.015238654968305275
quality_gp,60,2019-05-31,19,1,True,True,,2018-12-06,86,83,-0.020387754139346195,0.05394399899248562
quality_gp,60,2019-06-07,20,1,True,True,,2018-12-13,86,83,-0.08442851077881032,0.020675034633306742
quality_gp,60,2019-06-14,21,1,True,True,,2018-12-20,87,83,-0.1994969745571189,-0.07319172159019352
quality_gp,60,2019-06-21,22,1,True,True,,2018-12-28,87,83,-0.17984982138951666,-0.00862684186222241
quality_gp,60,2019-06-28,23,1,True,True,,2019-01-07,87,84,-0.08620689655172413,-0.011076237724005265
quality_gp,60,2019-07-08,24,2,True,True,,2019-01-14,87,84,-0.10530728293358604,-0.02140326009922041
quality_gp,60,2019-07-15,25,2,True,True,,2019-01-22,87,84,-0.10924400379091637,-0.05829705376126354
quality_gp,60,2019-07-22,26,2,True,True,,2019-01-29,87,84,-0.10372165925493912,-0.01826465525969424
quality_gp,60,2019-07-29,27,2,True,True,,2019-02-05,87,85,-0.1559925639717139,-0.0984170412350987
quality_gp,60,2019-08-05,28,2,True,True,,2019-02-12,86,85,-0.23098259351856218,-0.10615595075239397
quality_gp,60,2019-08-12,29,2,True,True,,2019-02-20,86,85,-0.18084815321477427,-0.08276333789329685
quality_gp,60,2019-08-19,30,2,True,True,,2019-02-27,86,85,-0.14471437331949621,-0.06513582177056869
quality_gp,60,2019-08-26,31,2,True,True,,2019-03-06,86,85,-0.14509174961083068,-0.0761969904240766
quality_gp,60,2019-09-03,32,2,True,True,,2019-03-13,86,85,-0.08644747393744986,-0.07078366230213015
quality_gp,60,2019-09-10,33,2,True,True,,2019-03-20,86,85,0.013708193782725598,0.021399257377369554
quality_gp,60,2019-09-17,34,2,True,True,,2019-03-27,87,86,-0.043978275133046585,-0.00048115477145148355
quality_gp,60,2019-09-24,35,2,True,True,,2019-04-03,88,87,0.015673981191222576,0.03925785521615513
quality_gp,60,2019-10-01,36,3,True,True,,2019-04-10,88,87,0.030044732485646864,0.02451337756069111
quality_gp,60,2019-10-08,37,3,True,True,,2019-04-17,88,87,-0.03497587263569441,-0.03462856309688707
quality_gp,60,2019-10-15,38,3,True,True,,2019-04-25,88,87,0.06570744249938362,0.07527156083691769
quality_gp,60,2019-10-22,39,3,True,True,,2019-05-02,88,87,0.16128350533619812,0.18234672304439745
quality_gp,60,2019-10-29,40,3,True,True,,2019-05-09,88,87,0.1418407241731535,0.18579135379456146
quality_gp,60,2019-11-05,41,3,True,True,,2019-05-16,88,87,0.2185903983656793,0.3048407086097543
quality_gp,60,2019-11-12,42,3,True,True,,2019-05-23,88,87,0.2053995984643021,0.260279215571918
quality_gp,60,2019-11-19,43,3,True,True,,2019-05-31,88,89,0.17956394632101724,0.18370786516853935
quality_gp,60,2019-11-26,44,3,True,True,,2019-06-07,88,89,0.1847416434785672,0.19434797412325502
quality_gp,60,2019-12-04,45,3,True,True,,2019-06-14,88,89,0.23921313092177102,0.25144705481784135
quality_gp,60,2019-12-11,46,3,True,True,,2019-06-21,87,89,0.35417729824305605,0.3988593803200545
quality_gp,60,2019-12-18,47,3,True,True,,2019-06-28,87,89,0.3514981409929284,0.33089887640449445
quality_gp,60,2019-12-26,48,4,True,True,,2019-07-08,87,89,0.3884048990304002,0.4155600953353763
quality_gp,60,2020-01-03,49,4,True,True,,2019-07-15,87,89,0.39093825180433034,0.40662240381341513
quality_gp,60,2020-01-10,50,4,True,True,,2019-07-22,84,89,0.3633896932266883,0.3835716717739191
quality_gp,60,2020-01-17,51,4,True,True,,2019-07-29,84,89,0.3599473524349499,0.3795709908069459
quality_gp,60,2020-01-27,52,4,True,True,,2019-08-05,84,88,0.38700010124531736,0.40415976894086153
quality_gp,60,2020-02-03,53,4,True,True,,2019-08-12,84,88,0.38665586716614353,0.380860131731887
quality_gp,60,2020-02-10,54,4,True,True,,2019-08-19,84,88,0.40473828085451047,0.39852418019795016
quality_gp,60,2020-02-18,55,4,True,True,,2019-08-26,84,88,0.4136478687860687,0.44834630692825195
quality_gp,60,2020-02-25,56,4,True,True,,2019-09-03,84,88,0.432661739394553,0.4425698284667677
quality_gp,60,2020-03-03,57,4,True,True,,2019-09-10,84,88,0.38880226789510985,0.3820576943397556
quality_gp,60,2020-03-10,58,4,True,True,,2019-09-17,84,88,0.24019439100941584,0.2636927195237928
quality_gp,60,2020-03-17,59,4,True,True,,2019-09-24,84,88,0.11104586412878405,0.17760910147581982
quality_gp,60,2020-03-24,60,5,True,True,,2019-10-01,84,88,0.0564948871114711,0.09541756190342011
quality_gp,60,2020-03-31,61,5,True,True,,2019-10-08,84,88,0.18566366305558368,0.19139868268113136
quality_gp,60,2020-04-07,62,5,True,True,,2019-10-15,84,88,0.17950794775741624,0.20575182276073406
quality_gp,60,2020-04-15,63,5,True,True,,2019-10-22,84,88,0.15984610711754582,0.19874255926173795
quality_gp,60,2020-04-22,64,5,True,True,,2019-10-29,84,88,0.0809152576693328,0.14125955408404073
quality_gp,60,2020-04-29,65,5,True,True,,2019-11-05,84,88,0.22666801660423203,0.3010637173752246
quality_gp,60,2020-05-06,66,5,True,True,,2019-11-12,84,88,0.14563126455401437,0.19971117607692582
quality_gp,60,2020-05-13,67,5,True,True,,2019-11-19,84,88,0.07832337754378861,0.030097566130111657
quality_gp,60,2020-05-20,68,5,True,True,,2019-11-26,84,88,0.13736964665384227,0.11257088513965696
quality_gp,60,2020-05-28,69,5,True,True,,2019-12-04,84,88,0.23156828996658907,0.22679722447254416
quality_gp,60,2020-06-04,70,5,True,True,,2019-12-11,84,87,0.2885289055381189,0.27564336225122105
quality_gp,60,2020-06-11,71,5,True,True,,2019-12-18,84,87,0.1647666295433836,0.17578552161551356
quality_gp,60,2020-06-18,72,6,True,True,,2019-12-26,84,87,0.15482433937430393,0.1977108697237005
quality_gp,60,2020-06-25,73,6,True,True,,2020-01-03,84,87,0.142735648476258,0.17361668003207695
quality_gp,60,2020-07-02,74,6,True,True,,2020-01-10,84,84,0.15500658094563127,0.1834160170092133
quality_gp,60,2020-07-10,75,6,True,True,,2020-01-17,84,84,0.042239546420978026,0.0978232256758125
quality_gp,60,2020-07-17,76,6,True,True,,2020-01-27,84,84,0.19639566670041508,0.19287232965475348
quality_gp,60,2020-07-24,77,6,True,True,,2020-02-03,84,84,0.19104991394148024,0.1348385137187405
quality_gp,60,2020-07-31,78,6,True,True,,2020-02-10,84,84,0.042988761769768145,0.0323782525058216
quality_gp,60,2020-08-07,79,6,True,True,,2020-02-18,84,84,0.08636225574567177,0.019459350005062267
quality_gp,60,2020-08-14,80,6,True,True,,2020-02-25,84,84,-0.06216462488609902,-0.07358509668927812
quality_gp,60,2020-08-21,81,6,True,True,,2020-03-03,83,84,-0.26082028462281176,-0.20087070972967502
quality_gp,60,2020-08-28,82,6,True,True,,2020-03-10,83,84,-0.19436631543595986,-0.2355573554723094
quality_gp,60,2020-09-04,83,6,True,True,,2020-03-17,83,84,-0.16651274085890602,-0.16288346663966793
quality_gp,60,2020-09-14,84,7,True,True,,2020-03-24,83,84,-0.16080349271651065,-0.15828692922952314
quality_gp,60,2020-09-21,85,7,True,True,,2020-03-31,84,85,-0.21636124329249773,-0.1950752393980848
quality_gp,60,2020-09-28,86,7,True,True,,2020-04-07,84,85,-0.17802976612331683,-0.16146179401993355
quality_gp,60,2020-10-05,87,7,True,True,,2020-04-15,85,86,-0.16943521594684385,-0.1582433133638379
quality_gp,60,2020-10-12,88,7,True,True,,2020-04-22,85,86,-0.2715653703341802,-0.2509080617010236
quality_gp,60,2020-10-19,89,7,True,True,,2020-04-29,85,86,-0.2352159468438538,-0.2060002830322185
quality_gp,60,2020-10-26,90,7,True,True,,2020-05-06,85,86,-0.16288841117842487,-0.1539034860134912
quality_gp,60,2020-11-02,91,7,True,True,,2020-05-13,85,86,-0.14068790306820403,-0.12986461625548373
quality_gp,60,2020-11-09,92,7,True,True,,2020-05-20,85,86,-0.06988469806527262,-0.09697627246568233
quality_gp,60,2020-11-16,93,7,True,True,,2020-05-28,85,86,0.037815126050420166,0.003330345771026935
quality_gp,60,2020-11-23,94,7,True,True,,2020-06-04,85,86,-0.08321282001172561,-0.06905042690692957
quality_gp,60,2020-12-01,95,7,True,True,,2020-06-11,85,86,-0.21612272816103187,-0.20218878248974007
quality_gp,60,2020-12-08,96,8,True,True,,2020-06-18,84,86,-0.2503796699402653,-0.23926600311335441
quality_gp,60,2020-12-15,97,8,True,True,,2020-06-25,84,86,-0.3293105193884783,-0.357309307042785
quality_gp,60,2020-12-22,98,8,True,True,,2020-07-02,84,86,-0.2924572238533968,-0.34621444407755086
quality_gp,60,2020-12-30,99,8,True,True,,2020-07-10,85,86,-0.2013875317568888,-0.25826689938204633
quality_gp,60,2021-01-07,100,8,True,True,,2020-07-17,85,86,-0.09871018174711746,-0.1872635501674607
quality_gp,60,2021-01-14,101,8,True,True,,2020-07-24,85,86,-0.003537228845026383,-0.1187320156611161
quality_gp,60,2021-01-22,102,8,True,True,,2020-07-31,85,86,-0.1078561657221028,-0.21594414830888248
quality_gp,60,2021-01-29,103,8,True,True,,2020-08-07,85,86,-0.13169826069962867,-0.2688900419831124
quality_gp,60,2021-02-05,104,8,True,True,,2020-08-14,85,86,-0.12966581981629863,-0.2800981178357469
quality_gp,60,2021-02-12,105,8,True,True,,2020-08-21,85,85,-0.1494625757279656,-0.2780730897009967
quality_gp,60,2021-02-22,106,8,True,True,,2020-08-28,85,85,-0.06615204221223374,-0.14715653703341802
quality_gp,60,2021-03-01,107,8,True,True,,2020-09-04,85,85,0.03695524721516513,-0.02051983584131327
quality_gp,60,2021-03-08,108,9,True,True,,2020-09-14,85,85,0.041274184092241546,0.18436583935899942
quality_gp,60,2021-03-15,109,9,True,True,,2020-09-21,86,85,0.15282796358318787,0.19185069376587843
quality_gp,60,2021-03-22,110,9,True,True,,2020-09-28,86,85,0.07525826689938205,0.17813171780340045
quality_gp,60,2021-03-29,111,9,True,True,,2020-10-05,85,85,0.1431111979675591,0.2855579441078757
quality_gp,60,2021-04-06,112,9,True,True,,2020-10-12,84,85,0.25143262124126764,0.31854602306038693
quality_gp,60,2021-04-13,113,9,True,True,,2020-10-19,84,85,0.26348081401235196,0.2523158100449482
quality_gp,60,2021-04-20,114,9,True,True,,2020-10-26,85,86,0.2774672659761579,0.32813811972262846
quality_gp,60,2021-04-27,115,9,True,True,,2020-11-02,85,86,0.36544850498338877,0.3803669984433228
quality_gp,60,2021-05-04,116,9,True,True,,2020-11-09,86,86,0.39440539648096606,0.378706542761451
quality_gp,60,2021-05-11,117,9,True,True,,2020-11-16,86,86,0.3045898391433558,0.3715363932260956
quality_gp,60,2021-05-18,118,9,True,True,,2020-11-23,86,86,0.29679701872729847,0.3389122128402283
quality_gp,60,2021-05-25,119,9,True,True,,2020-12-01,86,89,0.3820840605688947,0.3798263534218591
quality_gp,60,2021-06-02,120,10,True,True,,2020-12-08,86,88,0.35110146705033257,0.39778450917544295
quality_gp,60,2021-06-09,121,10,True,True,,2020-12-15,86,88,0.32202462380300956,0.3666654925856786
quality_gp,60,2021-06-16,122,10,True,True,,2020-12-22,86,88,0.2833246851266569,0.37490754112218666
quality_gp,60,2021-06-23,123,10,True,True,,2020-12-30,86,89,0.274060097174395,0.30721824991487917
quality_gp,60,2021-06-30,124,10,True,True,,2021-01-07,86,88,0.20260389641020804,0.2105596844070304
quality_gp,60,2021-07-08,125,10,True,True,,2021-01-14,86,88,-0.042822774659182036,0.010390616744743054
quality_gp,60,2021-07-15,126,10,True,True,,2021-01-22,86,88,-0.07984338883909617,-0.04797294917403403
