arm,h,obs_index,date,placebo_score_date,block,units,n_pairs_genuine_leg_only,n_pairs_placebo_leg_only,kept,n_pairs_shared,spread_gen,spread_pla,delta,n_flagged_unadjusted,ic_genuine,ic_placebo,cost_drag,delta_net
W,20,31,2022-02-10,2021-12-14,7,raw_excess,143,143,True,143,0.07852114221466865,0.06270650355200227,0.015814638662666372,52,-0.34132358252076556,-0.3200288913263069,,
W,20,32,2022-02-17,2021-12-21,8,raw_excess,143,143,True,143,0.07869624072002751,0.045990057605111566,0.032706183114915945,52,-0.06692192783742079,-0.07015578318395219,,
W,20,33,2022-02-25,2021-12-29,8,raw_excess,143,143,True,143,0.03819906268898957,0.051062069425714826,-0.012863006736725253,55,-0.13438556748415903,-0.05928050822417019,,
W,20,34,2022-03-04,2022-01-05,8,raw_excess,143,143,True,143,0.04054711444374863,0.011762359220248212,0.028784755223500418,70,0.18332020092583473,0.1738525558948094,,
W,20,35,2022-03-11,2022-01-12,8,raw_excess,143,143,True,143,-0.003991572606908814,0.04187539027096174,-0.04586696287787055,60,-0.01679716996618405,0.05486884008010768,,
W,20,36,2022-03-18,2022-01-20,9,raw_excess,143,143,True,143,-0.0017290748409733558,0.029331283648919963,-0.031060358489893317,50,-0.3390336189631964,-0.348361732164549,,
W,20,37,2022-03-25,2022-01-27,9,raw_excess,143,143,True,143,-0.015743539005945616,-0.011708495227042263,-0.004035043778903354,47,-0.38959338783282443,-0.3899340096523195,,
W,20,38,2022-04-01,2022-02-03,9,raw_excess,143,143,True,143,0.019104609898486506,-0.0036716519270985166,0.022776261825585023,55,-0.3540127712662924,-0.41037131882202305,,
W,20,39,2022-04-08,2022-02-10,9,raw_excess,143,143,True,143,0.006237520929364361,0.008508616925029392,-0.0022710959956650303,54,-0.3108833912837244,-0.3882185889228143,,
W,20,40,2022-04-18,2022-02-17,10,raw_excess,143,143,True,143,0.050367168935163034,0.022771557498297148,0.027595611436865886,72,-0.22360796480514789,-0.24033947273383893,,
W,20,41,2022-04-25,2022-02-25,10,raw_excess,143,143,True,143,-0.012624329204217034,-0.028617241229545037,0.015992912025328,70,-0.08327587905052693,-0.15620177944121605,,
W,20,42,2022-05-02,2022-03-04,10,raw_excess,143,143,True,143,0.033342564067073074,-0.03715141365365769,0.07049397772073077,59,-0.037837749105354736,-0.0373863225975902,,
W,20,43,2022-05-09,2022-03-11,10,raw_excess,143,143,True,143,0.01681360235834883,0.05593979873291541,-0.039126196374566574,45,0.3678715650546636,0.4551446206375784,,
W,20,44,2022-05-16,2022-03-18,11,raw_excess,143,143,True,143,-0.03745855447557743,-0.06254396662282243,0.025085412147244995,58,-0.13265783512262383,0.00332414064808431,,
W,20,45,2022-05-23,2022-03-25,11,raw_excess,143,143,True,143,-0.028713013126677227,-0.026623121013158942,-0.0020898921135182845,52,0.04024262122853672,-0.10970074526412556,,
W,20,46,2022-05-31,2022-04-01,11,raw_excess,143,143,True,143,-0.02060849813129735,-0.04397340949460604,0.02336491136330869,55,-0.12642814931547325,-0.2711390721954102,,
W,20,47,2022-06-07,2022-04-08,11,raw_excess,143,143,True,143,-0.03227503137470137,-0.02876525170573635,-0.00350977966896502,66,-0.020228011425194523,-0.15143117739343778,,
W,20,48,2022-06-14,2022-04-18,12,raw_excess,143,143,True,143,0.011666087702065465,-0.0197144510455552,0.031380538747620666,49,0.008096949998358447,-0.06710249844052661,,
W,20,49,2022-06-22,2022-04-25,12,raw_excess,143,143,True,143,0.06072103740459272,0.0576219265210894,0.0030991108835033213,57,0.47554499491119206,0.4423897698545585,,
W,20,50,2022-06-29,2022-05-02,12,raw_excess,143,143,True,143,0.05197120755574919,0.05810610896386796,-0.006134901408118773,54,0.3518664434157392,0.2355748711382514,,
W,20,51,2022-07-07,2022-05-09,12,raw_excess,143,143,True,143,0.04713846750911836,0.10782369357667339,-0.060685226067555026,56,0.3598854197445746,0.297879936964444,,
W,20,52,2022-07-14,2022-05-16,13,raw_excess,143,143,True,143,0.0947164749784282,0.1555253712585576,-0.06080889628012939,87,0.5051175350471124,0.5132760432056206,,
W,20,53,2022-07-21,2022-05-23,13,raw_excess,143,143,True,143,0.06451464060622841,0.08250504803292566,-0.017990407426697247,106,0.07293000426803244,0.1036064874093043,,
W,20,54,2022-07-28,2022-05-31,13,raw_excess,143,143,True,143,0.06102276829961809,0.061831207739788986,-0.0008084394401708939,100,0.29325897107587245,0.27104468301651397,,
W,20,55,2022-08-04,2022-06-07,13,raw_excess,143,143,True,143,0.003822293810640264,-0.014150564725263513,0.017972858535903777,87,-0.18397271742342164,-0.22531928165730983,,
W,20,56,2022-08-11,2022-06-14,14,raw_excess,143,143,True,143,-0.007025526143976528,0.022701534265700214,-0.029727060409676744,89,-0.227178338093831,-0.20768902459043304,,
W,20,57,2022-08-18,2022-06-22,14,raw_excess,143,143,True,143,0.0063011498057671065,0.022753696243999127,-0.01645254643823202,86,-0.2794535276929643,-0.27095029383761776,,
W,20,58,2022-08-25,2022-06-29,14,raw_excess,143,143,True,143,-0.0027797178295593614,0.00650857229414354,-0.009288290123702901,90,-0.42285531370038415,-0.4438261269247184,,
W,20,59,2022-09-01,2022-07-07,14,raw_excess,143,143,True,143,-0.004375620840455606,0.012482785642383953,-0.01685840648283956,123,-0.05007551134311697,-0.09003496503496503,,
W,20,60,2022-09-09,2022-07-14,15,raw_excess,143,143,True,143,-0.0002786132824407377,-0.005610399587028933,0.005331786304588195,88,-0.1483141271873666,-0.18006582619258676,,
W,20,61,2022-09-16,2022-07-21,15,raw_excess,143,143,True,143,0.012196803400194927,0.03279219341018187,-0.020595390009986947,59,-0.3013723365836042,-0.23503726320627727,,
W,20,62,2022-09-23,2022-07-28,15,raw_excess,143,143,True,143,0.027849294182017224,0.06684339620113795,-0.03899410201912073,89,0.0940383938639258,0.14758378843677583,,
W,20,63,2022-09-30,2022-08-04,15,raw_excess,143,143,True,143,0.07639480872777112,0.051360040983080085,0.02503476774469103,82,0.037004662004662,0.06299451721986933,,
W,20,64,2022-10-07,2022-08-11,16,raw_excess,143,143,True,143,0.10690171090838889,0.02832162408921224,0.07858008681917665,94,-0.11624642962671132,-0.18529826980531205,,
W,20,65,2022-10-14,2022-08-18,16,raw_excess,143,143,True,143,0.12745219960286272,0.08854646779294237,0.03890573180992035,55,0.2564882300797794,0.2283766702780787,,
W,20,66,2022-10-21,2022-08-25,16,raw_excess,143,143,True,143,0.0484764996312069,-0.00514109541413527,0.05361759504534217,44,-0.03978298696608556,-0.1256525164975869,,
W,20,67,2022-10-28,2022-09-01,16,raw_excess,143,143,True,143,0.01780906762377503,0.016458588750119546,0.0013504788736554835,46,-0.1160699629009488,-0.128032765356709,,
W,20,68,2022-11-04,2022-09-09,17,raw_excess,143,143,True,143,-0.02671778641830012,-0.03840934656510272,0.011691560146802598,64,-0.0034554647230703567,-0.027450835549427097,,
W,20,69,2022-11-11,2022-09-16,17,raw_excess,143,143,True,143,-0.010066044745610205,-0.031163905922715795,0.02109786117710559,52,-0.25670983945631826,-0.35553120588331855,,
W,20,70,2022-11-18,2022-09-23,17,raw_excess,143,143,True,143,0.0007609981778873437,-0.009237527227395714,0.009998525405283058,64,-0.2126095735250665,-0.3359351915689943,,
W,20,71,2022-11-28,2022-09-30,17,raw_excess,143,143,True,143,0.009183852017914586,-0.02880741090289187,0.03799126292080646,47,-0.21308562329689087,-0.29619734725368524,,
W,20,72,2022-12-05,2022-10-07,18,raw_excess,143,143,True,143,-0.012147575468785914,0.002075134620576554,-0.014222710089362468,60,-0.08180258708427722,-0.039536754325486714,,
W,20,73,2022-12-12,2022-10-14,18,raw_excess,143,143,True,143,-0.014196891489061902,0.008592796565709658,-0.022789688054771558,61,0.09463541153681998,0.07194507370563707,,
W,20,74,2022-12-19,2022-10-21,18,raw_excess,143,143,True,143,0.060235000445153807,0.013166591010193553,0.047068409434960254,49,0.2713278505532027,0.31581798483206935,,
W,20,75,2022-12-27,2022-10-28,18,raw_excess,143,143,True,143,0.09052839335541937,0.05467626631184868,0.03585212704357069,59,0.5744361272530287,0.5157712006303554,,
W,20,76,2023-01-04,2022-11-04,19,raw_excess,143,143,True,143,0.1881755561003629,0.0777590076874406,0.11041654841292231,61,0.6068444466331789,0.5926327193932827,,
W,20,77,2023-01-11,2022-11-11,19,raw_excess,143,143,True,143,0.04387317530933407,0.08289043178617148,-0.0390172564768374,67,0.5612052266981844,0.4712195081913392,,
W,20,78,2023-01-19,2022-11-18,19,raw_excess,143,143,True,143,0.0691557581643451,0.06693309952775968,0.0022226586365854256,63,0.4863053613053613,0.42039298729439567,,
W,20,79,2023-01-26,2022-11-28,19,raw_excess,143,143,True,143,0.03980813787649578,0.0009632597788346146,0.03884487809766116,64,0.14915284843574123,0.0379731770576841,,
W,20,80,2023-02-02,2022-12-05,20,raw_excess,143,143,True,143,0.020245585007249895,-0.029307702622080226,0.04955328762933012,122,-0.13522508787473858,-0.21407876161397288,,
W,20,81,2023-02-09,2022-12-12,20,raw_excess,143,143,True,143,0.0062190971272643066,-0.013699547041444892,0.0199186441687092,92,-0.20327325256902717,-0.28497734659706486,,
W,20,82,2023-02-16,2022-12-19,20,raw_excess,143,143,True,143,0.058783859877488534,0.034379888056984956,0.02440397182050358,64,-0.021824419711743655,-0.1593289339768213,,
W,20,83,2023-02-24,2022-12-27,20,raw_excess,143,143,True,143,0.054009967924012914,0.024095621104976147,0.029914346819036767,95,0.13299654145389056,0.02721281066351489,,
W,20,84,2023-03-03,2023-01-04,21,raw_excess,143,143,True,143,0.04099518150669963,0.008626607670395688,0.03236857383630394,75,0.1867920811582783,0.14984487343642272,,
W,20,85,2023-03-10,2023-01-11,21,raw_excess,143,143,True,143,0.029085798249046953,0.039454847397137414,-0.010369049148090462,80,0.13083981745953577,0.1625381660592928,,
W,20,86,2023-03-17,2023-01-19,21,raw_excess,143,143,True,143,0.024437481173539968,-0.005677627583456741,0.03011510875699671,62,0.03148905085524804,-0.07306953609770511,,
W,20,87,2023-03-24,2023-01-26,21,raw_excess,143,143,True,143,-0.016173201564542036,-0.03700824864875425,0.020835047084212216,78,-0.26229932039791193,-0.38525749018625977,,
W,20,88,2023-03-31,2023-02-02,22,raw_excess,143,143,True,143,0.009809285262986703,0.016109812106657236,-0.0063005268436705335,66,-0.2821579828622082,-0.3554211304981597,,
W,20,89,2023-04-10,2023-02-09,22,raw_excess,143,143,True,143,0.052836174604455735,0.08413767122178777,-0.03130149661733203,63,-0.034772152729899204,-0.02145096687350208,,
W,20,90,2023-04-17,2023-02-16,22,raw_excess,143,143,True,143,0.07555693433998716,0.09022621499826948,-0.014669280658282324,83,0.05270199284283791,0.15757657835122624,,
W,20,91,2023-04-24,2023-02-24,22,raw_excess,143,143,True,143,0.11660804433026511,0.18796330809519154,-0.07135526376492643,95,0.29967743524081547,0.4285745064828195,,
W,20,92,2023-05-01,2023-03-03,23,raw_excess,143,143,True,143,0.19503266716237427,0.2821177289675768,-0.08708506180520253,97,0.514954529039036,0.5665443711218359,,
W,20,93,2023-05-08,2023-03-10,23,raw_excess,143,143,True,143,0.09487803495224643,0.15805157568701886,-0.06317354073477242,73,0.5393684953544108,0.6175022160937653,,
W,20,94,2023-05-15,2023-03-17,23,raw_excess,143,143,True,143,0.1369324976035283,0.2111412096638349,-0.0742087120603066,57,0.4671074230933385,0.5466775009028529,,
W,20,95,2023-05-22,2023-03-24,23,raw_excess,143,143,True,143,0.08126122173550955,0.1388640481942975,-0.05760282645878796,84,0.19332545388883413,0.26113381923241075,,
W,20,96,2023-05-30,2023-03-31,24,raw_excess,143,143,True,143,0.01898830527191791,0.03046073253107222,-0.011472427259154313,82,0.04018106306838701,0.11563905577990084,,
W,20,97,2023-06-06,2023-04-10,24,raw_excess,143,143,True,143,0.015109345462617725,0.05926383113993561,-0.04415448567731788,70,-0.03734117994681375,0.03043435437801635,,
W,20,98,2023-06-13,2023-04-17,24,raw_excess,143,143,True,143,0.07258896140592075,0.025653900927144074,0.04693506047877667,71,0.053317629146615635,0.0961415345218162,,
W,20,99,2023-06-21,2023-04-24,24,raw_excess,143,143,True,143,0.07845870451634822,0.05122057667065304,0.02723812784569518,54,0.17789077120063035,0.2734577628943826,,
W,20,100,2023-06-28,2023-05-01,25,raw_excess,143,143,True,143,0.07621550395712669,0.031460326584118174,0.04475517737300851,57,0.0962318198233691,0.15324698775403,,
W,20,101,2023-07-06,2023-05-08,25,raw_excess,143,143,True,143,0.0990027388790935,0.06073427538452861,0.03826846349456489,69,0.23065045496669015,0.3130889063987656,,
W,20,102,2023-07-13,2023-05-15,25,raw_excess,143,143,True,143,0.03923925762978892,0.045348748278144224,-0.006109490648355302,61,-0.15396927016645326,-0.1011687842673758,,
W,20,103,2023-07-20,2023-05-22,25,raw_excess,143,143,True,143,0.02555688747737083,0.022473562401306362,0.0030833250760644686,48,-0.21031140221281064,-0.17449276076036638,,
W,20,104,2023-07-27,2023-05-30,26,raw_excess,143,143,True,143,0.020989580870623692,0.02096668167587684,2.2899194746850426e-05,36,-0.20432384516891558,-0.2579779375554023,,
W,20,105,2023-08-03,2023-06-06,26,raw_excess,143,143,True,143,0.03731355794725702,0.029746545178188324,0.007567012769068696,52,0.0037016973636691945,-0.07999277717587576,,
W,20,106,2023-08-10,2023-06-13,26,raw_excess,143,143,True,143,0.058649599223036926,0.04897386591848042,0.009675733304556504,58,0.17345858366985126,0.184366878803241,,
W,20,107,2023-08-17,2023-06-21,26,raw_excess,143,143,True,143,0.0419604695707508,0.08611863452514248,-0.044158164954391683,77,0.18694392461998097,0.2792483338257986,,
W,20,108,2023-08-24,2023-06-28,27,raw_excess,143,143,True,143,-0.0006775230073120002,0.038658288791658696,-0.03933581179897069,97,-0.029925473587445413,0.015533175744443347,,
W,20,109,2023-08-31,2023-07-06,27,raw_excess,143,143,True,143,-0.007448100687304419,0.013205389525719627,-0.020653490213024046,84,0.08216783216783216,0.07825896928966954,,
W,20,110,2023-09-08,2023-07-13,27,raw_excess,143,143,True,143,-0.007923850392626084,0.029330682293138635,-0.037254532685764716,62,0.09319915008617927,0.12859089267539972,,
W,20,111,2023-09-15,2023-07-20,27,raw_excess,143,143,True,143,-0.004859730560206497,0.019200428325999996,-0.024060158886206495,91,0.07425776096112222,0.09461489215010341,,
W,20,112,2023-09-22,2023-07-27,28,raw_excess,143,143,True,143,0.026922553842646472,0.01971898654378152,0.007203567298864951,83,0.11799057749761974,0.1311476082602843,,
W,20,113,2023-09-29,2023-08-03,28,raw_excess,143,143,True,143,0.00992481824667376,-0.007885431303030628,0.017810249549704386,86,-0.09314980793854032,-0.17270757411602483,,
W,20,114,2023-10-06,2023-08-10,28,raw_excess,143,143,True,143,0.044503865636688074,0.018487008575819804,0.02601685706086827,53,0.20267408647690338,0.01182737450343084,,
W,20,115,2023-10-13,2023-08-17,28,raw_excess,143,143,True,143,0.04847428592351502,0.09096433925975289,-0.04249005333623787,67,0.21919219278374205,0.20078630289897892,,
W,20,116,2023-10-20,2023-08-24,29,raw_excess,143,143,True,143,0.052413133863777564,0.06878250428436376,-0.0163693704205862,53,0.29357496963130764,0.32634032634032634,,
W,20,117,2023-10-27,2023-08-31,29,raw_excess,143,143,True,143,0.0818109994301161,0.13832865522319135,-0.056517655793075244,83,0.2934969959617847,0.3070890377228405,,
W,20,118,2023-11-03,2023-09-08,29,raw_excess,143,143,True,143,0.03050981321435674,0.1133607681128722,-0.08285095489851546,81,0.1541334252601858,0.2310895702929438,,
W,20,119,2023-11-10,2023-09-15,29,raw_excess,143,143,True,143,0.0749367080868332,0.07087062538079086,0.004066082706042334,101,0.24752946583932497,0.22442509690347506,,
W,20,120,2023-11-17,2023-09-22,30,raw_excess,143,143,True,143,0.10304483707669987,0.10544106684766906,-0.002396229770969191,81,0.3175457171936045,0.3532207229390328,,
W,20,121,2023-11-27,2023-09-29,30,raw_excess,143,143,True,143,0.10859048784830308,0.07478957312598854,0.03380091472231454,81,0.36153517843658683,0.37768803965987063,,
W,20,122,2023-12-04,2023-10-06,30,raw_excess,143,143,True,143,0.026446127388814106,0.03627618272380651,-0.009830055334992406,89,0.1720837847598411,0.19921451787648967,,
W,20,123,2023-12-11,2023-10-13,30,raw_excess,143,143,True,143,0.0393451961823937,0.03179133684900833,0.007553859333385371,58,0.11281148429035753,0.2206121343445287,,
W,20,124,2023-12-18,2023-10-20,31,raw_excess,143,143,True,143,-0.007552169039657046,-0.0012402946907050776,-0.006311874348951968,68,-0.04085824474936155,0.009246035654486357,,
W,20,125,2023-12-26,2023-10-27,31,raw_excess,143,143,True,143,0.05002499783949243,-0.0003331154048797323,0.05035811324437216,56,0.06911750221609377,-0.03768180176630881,,
W,20,126,2024-01-03,2023-11-03,31,raw_excess,143,143,True,143,0.08735878075921494,0.0017809505343761916,0.08557783022483875,70,0.19074821891723298,0.08824977839062345,,
W,20,127,2024-01-10,2023-11-10,31,raw_excess,143,143,True,143,0.10321360282079449,-0.004470507042081195,0.10768410986287569,48,0.26525411208509797,0.09200482615975573,,
W,20,128,2024-01-18,2023-11-17,32,raw_excess,143,143,True,143,0.16666224963083548,-0.014359700815863468,0.18102195044669894,52,0.263633080534489,0.19618175251978068,,
W,20,129,2024-01-25,2023-11-27,32,raw_excess,143,143,True,143,0.1046540772102872,-0.016486647323935125,0.12114072453422232,59,0.047293082504350104,0.05616156144325158,,
W,20,130,2024-02-01,2023-12-04,32,raw_excess,143,143,True,143,0.09791108188518002,0.08147118895445388,0.016439892930726147,68,0.23300174004399354,0.26672330017400436,,
W,20,131,2024-02-08,2023-12-11,32,raw_excess,143,143,True,143,0.12825254505311262,0.11302973231989204,0.015222812733220584,68,0.07352719385816957,0.04088282609409369,,
W,20,132,2024-02-15,2023-12-18,33,raw_excess,143,143,True,143,0.04750134497110575,0.016986643018707046,0.030514701952398707,49,-0.04611326507896756,-0.10209226141320484,,
W,20,133,2024-02-23,2023-12-26,33,raw_excess,143,143,True,143,0.06835020422919583,0.07033552825474368,-0.001985324025547852,55,0.20318112378651218,0.06721330312879607,,
W,20,134,2024-03-01,2024-01-03,33,raw_excess,143,143,True,143,0.019965885002532397,0.0372668854743991,-0.017301000471866706,73,-0.0865364983836292,-0.13821038116812762,,
W,20,135,2024-03-08,2024-01-10,33,raw_excess,143,143,True,143,0.015195104721813135,-0.004101309855194398,0.019296414577007533,72,-0.014991463935125907,-0.15815932893397683,,
W,20,136,2024-03-15,2024-01-18,34,raw_excess,143,143,True,143,0.035620371603736205,-0.008674814223005934,0.04429518582674214,76,0.0604481233462958,-0.12992465281197677,,
W,20,137,2024-03-22,2024-01-25,34,raw_excess,143,143,True,143,-0.012122010842657831,-0.04151871516639832,0.029396704323740492,75,-0.33035664819303634,-0.44209839456318323,,
W,20,138,2024-04-01,2024-02-01,34,raw_excess,143,143,True,143,0.010211930336121078,-0.014430048802817294,0.024641979138938373,54,-0.12550490567747838,-0.28136593453494857,,
W,20,139,2024-04-08,2024-02-08,34,raw_excess,143,143,True,143,0.03353994944252014,0.01920008031655546,0.014339869125964678,64,-0.024522744224569095,-0.13700398179114964,,
W,20,140,2024-04-15,2024-02-15,35,raw_excess,143,143,True,143,0.0560658745865417,0.022940341148239382,0.03312553343830232,59,-0.1258536064874093,-0.17380143574305307,,
W,20,141,2024-04-22,2024-02-23,35,raw_excess,143,143,True,143,0.07268138549677648,0.08108685580809549,-0.00840547031131901,62,0.2251017761581142,0.2111960044610304,,
W,20,142,2024-04-29,2024-03-01,35,raw_excess,143,143,True,143,0.0495950188553148,0.08732139534157354,-0.03772637648625874,49,0.09534548013880242,0.18392160765465668,,
W,20,143,2024-05-06,2024-03-08,35,raw_excess,143,143,True,143,0.04669045593070568,0.050228053052341806,-0.003537597121636128,44,-0.1441938343346794,-0.10465297613184936,,
W,20,144,2024-05-13,2024-03-15,36,raw_excess,143,143,True,143,0.06269049964137342,0.06455865904484737,-0.001868159403473943,51,0.20259200893003707,0.2520152623356311,,
W,20,145,2024-05-20,2024-03-22,36,raw_excess,143,143,True,143,0.07697822269019428,0.0762622200778883,0.0007160026123059771,59,0.14655356380708492,0.18319746051587477,,
W,20,146,2024-05-28,2024-04-01,36,raw_excess,143,143,True,143,0.03785158145328933,0.013427025722261126,0.024424555731028204,63,0.16765980498374863,0.09781191295261984,,
W,20,147,2024-06-04,2024-04-08,36,raw_excess,143,143,True,143,0.05037401701955787,0.00989396290792538,0.04048005411163249,60,0.39916362979743253,0.4098854298869383,,
W,20,148,2024-06-11,2024-04-15,37,raw_excess,143,143,True,143,0.024865275289165982,0.04140383756868762,-0.016538562279521635,75,0.2793638156294163,0.2696001181916675,,
W,20,149,2024-06-18,2024-04-22,37,raw_excess,143,143,True,143,-0.023483051495634597,-0.01320378821620232,-0.010279263279432278,55,-0.07755917791129059,-0.10340950129682523,,
W,20,150,2024-06-26,2024-04-29,37,raw_excess,143,143,True,143,-0.02199780057873281,-0.011988447258314602,-0.010009353320418208,76,-0.14423076923076922,-0.17442522573922653,,
W,20,151,2024-07-03,2024-05-06,37,raw_excess,143,143,True,143,-0.021156233075820548,-0.02800845670956508,0.006852223633744534,74,-0.3770067960208805,-0.3812707245805837,,
W,20,152,2024-07-11,2024-05-13,38,raw_excess,143,143,True,143,-0.04320642088848743,-0.03745928638645046,-0.0057471345020369685,66,-0.4286746117732033,-0.3152762730227519,,
W,20,153,2024-07-18,2024-05-20,38,raw_excess,143,143,True,143,-0.019435382581332847,-0.053158404804226865,0.033723022222894014,81,-0.18202356243603676,-0.07219951410092255,,
W,20,154,2024-07-25,2024-05-28,38,raw_excess,143,143,True,143,0.014079603238560095,0.014248126443086755,-0.00016852320452665978,107,-0.007834301848386354,0.09670376571785022,,
W,20,155,2024-08-01,2024-06-04,38,raw_excess,143,143,True,143,0.039659229400083235,0.04949263774798894,-0.009833408347905706,93,0.14593387832824453,0.1961612331330641,,
W,20,156,2024-08-08,2024-06-11,39,raw_excess,143,143,True,143,0.07188583096542378,0.07788776046829753,-0.006001929502873746,83,-0.040659206494003564,-0.03222165907796574,,
W,20,157,2024-08-15,2024-06-18,39,raw_excess,143,143,True,143,0.08556840676976273,0.06362963004095258,0.021938776728810144,80,-0.11933254538888341,-0.047100200269214354,,
W,20,158,2024-08-22,2024-06-26,39,raw_excess,143,143,True,143,0.09393931908049652,0.05111505607230988,0.04282426300818664,62,0.05266505794674809,0.04386634492268295,,
W,20,159,2024-08-29,2024-07-03,39,raw_excess,143,143,True,143,0.037767530077984855,0.006815438504058266,0.030952091573926588,85,0.07302652030860929,0.052587084277225124,,
W,20,160,2024-09-06,2024-07-11,40,raw_excess,143,143,True,143,0.07682293541062354,0.07110201541184405,0.0057209199987794945,53,0.31812026002166843,0.3371704586493319,,
W,20,161,2024-09-13,2024-07-18,40,raw_excess,143,143,True,143,0.09334142891765665,0.05400489684559983,0.03933653207205682,50,0.3338832528973374,0.3317988236225273,,
W,20,162,2024-09-20,2024-07-25,40,raw_excess,143,143,True,143,0.07508116101868013,0.05208571811132763,0.022995442907352504,59,0.16563659345349485,0.18478938901474112,,
W,20,163,2024-09-27,2024-08-01,40,raw_excess,143,143,True,143,0.0862229501194246,0.047743221945005944,0.03847972817441866,61,0.16706884664631141,0.15208559046587214,,
W,20,164,2024-10-04,2024-08-08,41,raw_excess,143,143,True,143,0.051708441283150004,0.06388728132621495,-0.012178840043064944,68,0.09370383137988772,0.14400520372188597,,
W,20,165,2024-10-11,2024-08-15,41,raw_excess,143,143,True,143,0.11880987278356445,0.029293858491416566,0.08951601429214788,88,0.17641337535703736,0.1620908434288716,,
W,20,166,2024-10-18,2024-08-22,41,raw_excess,143,143,True,143,0.05373588643478738,0.046093285481804636,0.007642600952982748,98,0.2637810907502976,0.17344627203782134,,
W,20,167,2024-10-25,2024-08-29,41,raw_excess,143,143,True,143,0.13486740160726643,0.10586821726833691,0.02899918433892952,89,0.3632916379395253,0.21802486336650825,,
W,20,168,2024-11-01,2024-09-06,42,raw_excess,143,143,True,143,0.12857202129284814,0.03006744391045964,0.0985045773823885,75,0.26415016907974653,0.22532748941199643,,
W,20,169,2024-11-08,2024-09-13,42,raw_excess,143,143,True,143,0.08607991126117825,0.03744639644315974,0.04863351481801852,79,0.22621392691815226,0.14157145671230176,,
W,20,170,2024-11-15,2024-09-20,42,raw_excess,143,143,True,143,0.15101856410909328,0.040360664643869656,0.11065789946522363,62,0.29781017104960766,0.2456622016481171,,
W,20,171,2024-11-22,2024-09-27,42,raw_excess,143,143,True,143,0.03395827696372068,-0.0007415593494783873,0.03469983631319907,49,0.009947798680193047,-0.019497521258084637,,
W,20,172,2024-12-02,2024-10-04,43,raw_excess,143,143,True,143,-0.002708843389600894,0.024371462617575362,-0.027080306007176258,71,-0.026599308290778112,-0.11537640762992876,,
W,20,173,2024-12-09,2024-10-11,43,raw_excess,143,143,True,143,-0.03804052890223261,0.009586716147268881,-0.04762724504950149,48,-0.05871006927344955,-0.1194761810958994,,
W,20,174,2024-12-16,2024-10-18,43,raw_excess,143,143,True,143,-0.025627613138537987,-0.014143207032510692,-0.011484406106027295,70,-0.25810105387570176,-0.2315902438425041,,
W,20,175,2024-12-23,2024-10-25,43,raw_excess,143,143,True,143,-0.0006388578705164554,0.020250331364500905,-0.020889189235017362,72,0.16995387241866114,0.20443464985718504,,
W,20,176,2024-12-31,2024-11-01,44,raw_excess,143,143,True,143,-0.017050874756068483,0.0032411370084431362,-0.02029201176451162,56,0.02649873600577826,0.027130733116648605,,
W,20,177,2025-01-08,2024-11-08,44,raw_excess,143,143,True,143,0.03772241872152954,0.05609945392827647,-0.018377035206746932,61,0.05132719393282773,0.0985135756262517,,
W,20,178,2025-01-16,2024-11-15,44,raw_excess,143,143,True,143,0.07751359565147851,0.0852842222273927,-0.00777062657591418,73,0.10090613611740372,0.049554318920516094,,
W,20,179,2025-01-24,2024-11-22,44,raw_excess,143,143,True,143,0.05703610690553885,0.018194844307781857,0.03884126259775699,81,-0.1398724514921698,-0.19608325946354113,,
W,20,180,2025-01-31,2024-12-02,45,raw_excess,143,143,True,143,-0.002912306682786473,0.02402067974946857,-0.026932986432255043,80,-0.30975245411865127,-0.29672089604165464,,
W,20,181,2025-02-07,2024-12-09,45,raw_excess,143,143,True,143,-0.009680752892729965,-0.026242821970804638,0.01656206907807467,82,-0.48112881366043336,-0.5128164089431695,,
W,20,182,2025-02-14,2024-12-16,45,raw_excess,143,143,True,143,-0.03185372099570201,-0.06573110505454302,0.03387738405884101,65,-0.4049911356249384,-0.404515085853114,,
W,20,183,2025-02-24,2024-12-23,45,raw_excess,143,143,True,143,0.025722588607040457,-0.028532878511799215,0.054255467118839676,66,-0.1494551584252962,-0.14733330050231458,,
W,20,184,2025-03-03,2024-12-31,46,raw_excess,143,143,True,143,0.032733029827589494,-0.00821333563589097,0.04094636546348046,66,-0.2492736137102334,-0.19934584195147573,,
W,20,185,2025-03-10,2025-01-08,46,raw_excess,143,143,True,143,0.022617079171544353,0.02960531236628398,-0.006988233194739627,105,-0.05261991529597163,-0.03917150924193177,,
W,20,186,2025-03-17,2025-01-16,46,raw_excess,143,143,True,143,-0.010957774965328824,0.000339313705327025,-0.011297088670655849,86,-0.2295914179716996,-0.20807478906070453,,
W,20,187,2025-03-24,2025-01-24,46,raw_excess,143,143,True,143,-0.03460507304621692,-0.02037512628137402,-0.014229946764842898,78,-0.3664639351259069,-0.39027873534915786,,
W,20,188,2025-03-31,2025-01-31,47,raw_excess,143,143,True,143,0.022280584096576177,0.05224081465755448,-0.029960230560978303,52,0.43864703371745617,0.3160519058406382,,
W,20,189,2025-04-07,2025-02-07,47,raw_excess,143,143,True,143,0.025441979045959722,0.06395238299400588,-0.038510403948046154,55,0.5651818838438556,0.495022504660731,,
