candidate,h,date,obs_index,block,block_complete,kept,drop_reason,placebo_score_date,n_pairs_shared,n_pairs_genuine_leg_only,n_pairs_placebo_leg_only,coverage_gap_genuine_minus_placebo,ic_genuine,ic_placebo
tail_q90_60d,60,2025-10-10,339,28,True,True,,2025-04-21,142,142,142,0,0.12814365736151773,-0.010040004945608782
tail_q90_60d,60,2025-10-17,340,28,True,True,,2025-04-28,142,142,142,0,-0.056880787776802166,-0.05681791986856416
tail_q90_60d,60,2025-10-24,341,28,True,True,,2025-05-05,142,142,142,0,-0.09048997152083757,-0.1118315307706977
tail_q90_60d,60,2025-10-31,342,28,True,True,,2025-05-12,142,142,142,0,-0.16542013575276987,-0.1382989201388962
tail_q90_60d,60,2025-11-07,343,28,True,True,,2025-05-19,142,142,142,0,-0.19448606532813906,-0.2173448367634763
tail_q90_60d,60,2025-11-14,344,28,True,True,,2025-05-27,142,142,142,0,-0.0684526740864769,-0.1304739611602063
tail_q90_60d,60,2025-11-21,345,28,True,True,,2025-06-03,142,142,142,0,-0.08022573770251325,-0.025568378280395064
tail_q90_60d,60,2025-12-01,346,28,True,True,,2025-06-10,142,142,142,0,-0.16922154860422767,-0.08664664673055443
tail_q90_60d,60,2025-12-08,347,28,True,True,,2025-06-17,142,142,142,0,-0.3059466754402325,-0.2074997223334053
tail_q90_60d,60,2025-12-15,348,29,False,True,,2025-06-25,142,142,142,0,-0.16824919162347993,-0.1561324501090758
tail_q90_60d,60,2025-12-22,349,29,False,True,,2025-07-02,142,142,142,0,-0.1935514290923341,-0.16126666261517925
tail_q90_60d,60,2025-12-30,350,29,False,True,,2025-07-10,142,142,142,0,-0.1906762700889162,-0.1970007816576591
tail_q90_60d,60,2026-01-07,351,29,False,True,,2025-07-17,142,142,142,0,-0.19129656678353116,-0.20897921377393958
tail_q90_60d,60,2026-01-14,352,29,False,True,,2025-07-24,142,142,142,0,-0.038762256622610236,-0.07861631925162044
tail_q90_60d,60,2026-01-22,353,29,False,True,,2025-07-31,142,142,142,0,0.06198566192572785,0.06314662263118961
tail_q90_60d,60,2026-01-29,354,29,False,True,,2025-08-07,142,142,142,0,0.05244231345519928,0.14865955141651876
tail_q90_60d,60,2026-02-05,355,29,False,True,,2025-08-14,142,142,142,0,0.34095990913491664,0.31253942341745755
tail_q90_60d,60,2026-02-12,356,29,False,True,,2025-08-21,142,142,142,0,0.378261534689464,0.32871743180403656
tail_q90_60d,60,2026-02-20,357,29,False,True,,2025-08-28,142,142,142,0,0.34135807255375733,0.3205697508963916
tail_q90_60d,60,2026-02-27,358,29,False,True,,2025-09-05,142,142,142,0,0.40512708747650317,0.40872732302159936
